wikidata_id,person_id,name,candidate_affiliation,supporting_evidence_count,available_mapped_evidence_count,total_evidence_fields,score_over_total_fields,score_over_available_fields,supporting_evidence_fields,available_mapped_evidence_fields,score_formula,available_score_formula,citizenship_available,citizenship_support,citizenship_candidate_affiliations,native_language_available,native_language_support,native_language_candidate_affiliations,spoken_written_language_available,spoken_written_language_support,spoken_written_language_candidate_affiliations,writing_language_available,writing_language_support,writing_language_candidate_affiliations,birth_place_available,birth_place_support,birth_place_candidate_affiliations,death_place_available,death_place_support,death_place_candidate_affiliations,residence_available,residence_support,residence_candidate_affiliations,work_location_available,work_location_support,work_location_candidate_affiliations
http://www.wikidata.org/entity/Q121464727,Q121464727,Hippolyte de La Porte,France,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q121464727,Q121464727,Hippolyte de La Porte,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q122386,Q122386,Emer de Vattel,French,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,Swiss,False,False,,True,True,French,True,True,French,True,False,Swiss,True,False,Swiss,False,False,,False,False,
http://www.wikidata.org/entity/Q122386,Q122386,Emer de Vattel,Swiss,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,Swiss,False,False,,True,False,French,True,False,French,True,True,Swiss,True,True,Swiss,False,False,,False,False,
http://www.wikidata.org/entity/Q1224286,Q1224286,Dieudonné Thiébault,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France,False,False,,True,False,French,True,False,French,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q1224286,Q1224286,Dieudonné Thiébault,French,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France,False,False,,True,True,French,True,True,French,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q12255114,Q12255114,Bernard Larreguy,Basque,2,4,8,0.25,0.5,native_language | spoken_written_language,citizenship | native_language | spoken_written_language | birth_place,2 / 8,2 / 4,True,False,France,True,True,Basque,True,True,Basque,False,False,,True,False,France,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q12255114,Q12255114,Bernard Larreguy,France,2,4,8,0.25,0.5,citizenship | birth_place,citizenship | native_language | spoken_written_language | birth_place,2 / 8,2 / 4,True,True,France,True,False,Basque,True,False,Basque,False,False,,True,True,France,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q122616747,Q122616747,Claude-Philbert Simien Despréaux,France,2,3,8,0.25,0.6667,citizenship | birth_place,citizenship | spoken_written_language | birth_place,2 / 8,2 / 3,True,True,France,False,False,,True,False,French,False,False,,True,True,France,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q122616747,Q122616747,Claude-Philbert Simien Despréaux,French,1,3,8,0.125,0.3333,spoken_written_language,citizenship | spoken_written_language | birth_place,1 / 8,1 / 3,True,False,France,False,False,,True,True,French,False,False,,True,False,France,False,False,,False,False,,False,False,
http://www.wikidata.org/entity/Q122660529,Q122660529,Jean-François Dubroca,France,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q122660529,Q122660529,Jean-François Dubroca,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q1227748,Q1227748,Louis Racine,France,3,6,8,0.375,0.5,citizenship | birth_place | death_place,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 6,True,True,France,True,False,French,True,False,French,True,False,French,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q1227748,Q1227748,Louis Racine,French,3,6,8,0.375,0.5,native_language | spoken_written_language | writing_language,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 6,True,False,France,True,True,French,True,True,French,True,True,French,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q122818,Q122818,Eugène-François Vidocq,France,3,6,8,0.375,0.5,citizenship | birth_place | death_place,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 6,True,True,France,True,False,French,True,False,French,True,False,French,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q122818,Q122818,Eugène-François Vidocq,French,3,6,8,0.375,0.5,native_language | spoken_written_language | writing_language,citizenship | native_language | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 6,True,False,France,True,True,French,True,True,French,True,True,French,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q122854341,Q122854341,Jean-Baptiste de Beccarie de Pavie,France,3,4,8,0.375,0.75,citizenship | birth_place | death_place,citizenship | spoken_written_language | birth_place | death_place,3 / 8,3 / 4,True,True,France,False,False,,True,False,French,False,False,,True,True,France,True,True,France,False,False,,False,False,
http://www.wikidata.org/entity/Q122854341,Q122854341,Jean-Baptiste de Beccarie de Pavie,French,1,4,8,0.125,0.25,spoken_written_language,citizenship | spoken_written_language | birth_place | death_place,1 / 8,1 / 4,True,False,France,False,False,,True,True,French,False,False,,True,False,France,True,False,France,False,False,,False,False,
http://www.wikidata.org/entity/Q122999,Q122999,Jean-Henri Lambert,France,2,5,8,0.25,0.4,citizenship | birth_place,citizenship | native_language | spoken_written_language | birth_place | death_place,2 / 8,2 / 5,True,True,France | Low Countries,True,False,French,True,False,French | German,False,False,,True,True,France | German | Germany | Swiss,True,False,German | Germany,False,False,,False,False,
http://www.wikidata.org/entity/Q122999,Q122999,Jean-Henri Lambert,French,2,5,8,0.25,0.4,native_language | spoken_written_language,citizenship | native_language | spoken_written_language | birth_place | death_place,2 / 8,2 / 5,True,False,France | Low Countries,True,True,French,True,True,French | German,False,False,,True,False,France | German | Germany | Swiss,True,False,German | Germany,False,False,,False,False,
http://www.wikidata.org/entity/Q122999,Q122999,Jean-Henri Lambert,German,3,5,8,0.375,0.6,spoken_written_language | birth_place | death_place,citizenship | native_language | spoken_written_language | birth_place | death_place,3 / 8,3 / 5,True,False,France | Low Countries,True,False,French,True,True,French | German,False,False,,True,True,France | German | Germany | Swiss,True,True,German | Germany,False,False,,False,False,
http://www.wikidata.org/entity/Q122999,Q122999,Jean-Henri Lambert,Germany,2,5,8,0.25,0.4,birth_place | death_place,citizenship | native_language | spoken_written_language | birth_place | death_place,2 / 8,2 / 5,True,False,France | Low Countries,True,False,French,True,False,French | German,False,False,,True,True,France | German | Germany | Swiss,True,True,German | Germany,False,False,,False,False,
http://www.wikidata.org/entity/Q122999,Q122999,Jean-Henri Lambert,Low Countries,1,5,8,0.125,0.2,citizenship,citizenship | native_language | spoken_written_language | birth_place | death_place,1 / 8,1 / 5,True,True,France | Low Countries,True,False,French,True,False,French | German,False,False,,True,False,France | German | Germany | Swiss,True,False,German | Germany,False,False,,False,False,
http://www.wikidata.org/entity/Q122999,Q122999,Jean-Henri Lambert,Swiss,1,5,8,0.125,0.2,birth_place,citizenship | native_language | spoken_written_language | birth_place | death_place,1 / 8,1 / 5,True,False,France | Low Countries,True,False,French,True,False,French | German,False,False,,True,True,France | German | Germany | Swiss,True,False,German | Germany,False,False,,False,False,
http://www.wikidata.org/entity/Q123041,Q123041,Germaine de Staël,France,4,7,8,0.5,0.5714,citizenship | birth_place | death_place | residence,citizenship | spoken_written_language | writing_language | birth_place | death_place | residence | work_location,4 / 8,4 / 7,True,True,France | Swiss,False,False,,True,False,French,True,False,French,True,True,France,True,True,France,True,True,France | Swiss,True,False,German | Germany
http://www.wikidata.org/entity/Q123041,Q123041,Germaine de Staël,French,2,7,8,0.25,0.2857,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place | residence | work_location,2 / 8,2 / 7,True,False,France | Swiss,False,False,,True,True,French,True,True,French,True,False,France,True,False,France,True,False,France | Swiss,True,False,German | Germany
http://www.wikidata.org/entity/Q123041,Q123041,Germaine de Staël,German,1,7,8,0.125,0.1429,work_location,citizenship | spoken_written_language | writing_language | birth_place | death_place | residence | work_location,1 / 8,1 / 7,True,False,France | Swiss,False,False,,True,False,French,True,False,French,True,False,France,True,False,France,True,False,France | Swiss,True,True,German | Germany
http://www.wikidata.org/entity/Q123041,Q123041,Germaine de Staël,Germany,1,7,8,0.125,0.1429,work_location,citizenship | spoken_written_language | writing_language | birth_place | death_place | residence | work_location,1 / 8,1 / 7,True,False,France | Swiss,False,False,,True,False,French,True,False,French,True,False,France,True,False,France,True,False,France | Swiss,True,True,German | Germany
http://www.wikidata.org/entity/Q123041,Q123041,Germaine de Staël,Swiss,2,7,8,0.25,0.2857,citizenship | residence,citizenship | spoken_written_language | writing_language | birth_place | death_place | residence | work_location,2 / 8,2 / 7,True,True,France | Swiss,False,False,,True,False,French,True,False,French,True,False,France,True,False,France,True,True,France | Swiss,True,False,German | Germany
http://www.wikidata.org/entity/Q123062,Q123062,Jacques Necker,France,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France | Swiss,False,False,,True,False,French,True,False,French,True,True,France | Swiss,True,True,France | Swiss,False,False,,False,False,
http://www.wikidata.org/entity/Q123062,Q123062,Jacques Necker,French,2,5,8,0.25,0.4,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place,2 / 8,2 / 5,True,False,France | Swiss,False,False,,True,True,French,True,True,French,True,False,France | Swiss,True,False,France | Swiss,False,False,,False,False,
http://www.wikidata.org/entity/Q123062,Q123062,Jacques Necker,Swiss,3,5,8,0.375,0.6,citizenship | birth_place | death_place,citizenship | spoken_written_language | writing_language | birth_place | death_place,3 / 8,3 / 5,True,True,France | Swiss,False,False,,True,False,French,True,False,French,True,True,France | Swiss,True,True,France | Swiss,False,False,,False,False,
http://www.wikidata.org/entity/Q123089,Q123089,Benjamin Constant,France,3,6,8,0.375,0.5,citizenship | death_place | work_location,citizenship | spoken_written_language | writing_language | birth_place | death_place | work_location,3 / 8,3 / 6,True,True,France | Swiss,False,False,,True,False,French,True,False,French,True,False,Swiss,True,True,France,False,False,,True,True,France
http://www.wikidata.org/entity/Q123089,Q123089,Benjamin Constant,French,2,6,8,0.25,0.3333,spoken_written_language | writing_language,citizenship | spoken_written_language | writing_language | birth_place | death_place | work_location,2 / 8,2 / 6,True,False,France | Swiss,False,False,,True,True,French,True,True,French,True,False,Swiss,True,False,France,False,False,,True,False,France
http://www.wikidata.org/entity/Q123089,Q123089,Benjamin Constant,Swiss,2,6,8,0.25,0.3333,citizenship | birth_place,citizenship | spoken_written_language | writing_language | birth_place | death_place | work_location,2 / 8,2 / 6,True,True,France | Swiss,False,False,,True,False,French,True,False,French,True,True,Swiss,True,False,France,False,False,,True,False,France
http://www.wikidata.org/entity/Q12312228,Q12312228,François-Célestin de Loynes-Barraud La Coudraye,Danish,1,5,8,0.125,0.2,citizenship,citizenship | native_language | spoken_written_language | birth_place | death_place,1 / 8,1 / 5,True,True,Danish | France,True,False,French,True,False,French,False,False,,True,False,France,True,False,Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q12312228,Q12312228,François-Célestin de Loynes-Barraud La Coudraye,France,2,5,8,0.25,0.4,citizenship | birth_place,citizenship | native_language | spoken_written_language | birth_place | death_place,2 / 8,2 / 5,True,True,Danish | France,True,False,French,True,False,French,False,False,,True,True,France,True,False,Russian,False,False,,False,False,
http://www.wikidata.org/entity/Q12312228,Q12312228,François-Célestin de Loynes-Barraud La Coudraye,French,2,5,8,0.25,0.4,native_language | spoken_written_language,citizenship | native_language | spoken_written_language | birth_place | death_place,2 / 8,2 / 5,True,False,Danish | France,True,True,French,True,True,French,False,False,,True,False,France,True,False,Russian,False,False,,False,False,
