person,personLabel,death_place_ids,death_place_labels,citizenship_ids,citizenship_labels,residence_ids,residence_labels,work_location_ids,work_location_labels,native_language_ids,native_language_labels,spoken_written_language_ids,spoken_written_language_labels,writing_language_ids,writing_language_labels,gender_ids,gender_labels,ethnic_group_ids,ethnic_group_labels,occupation_ids,occupation_labels,notable_work_ids,notable_work_labels,death_coords,writerly_occupation_ids,writerly_occupation_labels,nonwriter_occupation_ids,nonwriter_occupation_labels,notable_work_count,notable_work_genre_ids,notable_work_genre_labels,notable_work_form_ids,notable_work_form_labels,european_label_count,entity_label_languages,european_description_count,entity_description_languages,has_frwiki,has_enwiki,has_dewiki,has_itwiki,has_eswiki,has_plwiki,has_ruwiki,has_ukwiki,has_nlwiki,has_ptwiki,has_svwiki,has_dawiki,wikipedia_sitelink_count
http://www.wikidata.org/entity/Q3382956,Pierre-David-Augustin Chapelle,Q2845750,ancien 1er arrondissement de Paris,Q142,France,,,,,,,Q150,français,Q150,français,Q6581097,masculin,,,Q36834 | Q8178443,compositeur ou compositrice | librettiste,,,Point(2.320808 48.870128),Q8178443,librettiste,Q36834,compositeur ou compositrice,0,,,,,6,de | en | es | fr | it | pt,3,en | it | nl,True,False,False,False,False,False,False,False,False,False,False,False,2
http://www.wikidata.org/entity/Q3383011,Pierre-François-Xavier Bourguignon d'Herbigny,Q12661,Nord,Q142,France,,,,,Q150,français,Q150,français,,,Q6581097,masculin,,,Q36180 | Q82955,écrivain ou écrivaine | personnalité politique,,,Point(3.0322222222222 50.621388888889),Q36180,écrivain ou écrivaine,Q82955,personnalité politique,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,6,en | es | fr | it | nl | pt,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q3383035,Pierre-François Godard de Beauchamps,Q90,Paris,Q142,France,,,,,Q150,français,Q150,français,,,Q6581097,masculin,,,Q214917 | Q333634,dramaturge | traducteur ou traductrice,,,Point(2.352222222222222 48.85666666666667),Q214917,dramaturge,Q333634,traducteur ou traductrice,0,,,,,8,da | de | en | es | fr | it | nl | sv,7,de | en | es | fr | it | nl | pt,True,True,True,False,True,False,False,False,False,False,False,False,5
http://www.wikidata.org/entity/Q3383045,Pierre-François Kéraudren,Q1241308,Passy,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q325855 | Q36180 | Q47064,médecin de bord | écrivain ou écrivaine | militaire,,,Point(2.2841361111111 48.857111111111),Q36180,écrivain ou écrivaine,Q325855 | Q47064,médecin de bord | militaire,0,,,,,11,da | de | en | es | fr | it | nl | pl | pt | sv | uk,2,en | nl,True,True,False,False,False,False,False,True,False,True,False,False,5
http://www.wikidata.org/entity/Q3383066,Pierre-François Tissot,Q90,Paris,Q142,France,,,,,Q150,français,Q150,français,Q150,français,Q6581097,masculin,,,Q15991187 | Q201788 | Q333634 | Q1930187 | Q121594 | Q864380 | Q49757 | Q36180 | Q17167049,grammairien | historien ou historienne | traducteur ou traductrice | journaliste | professeur | biographe | poète ou poétesse | écrivain ou écrivaine | spécialiste de la littérature,,,Point(2.352222222222222 48.85666666666667),Q1930187 | Q864380 | Q49757 | Q36180,journaliste | biographe | poète ou poétesse | écrivain ou écrivaine,Q15991187 | Q201788 | Q333634 | Q121594 | Q17167049,grammairien | historien ou historienne | traducteur ou traductrice | professeur | spécialiste de la littérature,0,,,,,12,da | de | en | es | fr | it | nl | pl | pt | ru | sv | uk,10,de | en | es | fr | it | nl | pt | ru | sv | uk,True,True,True,False,False,False,True,True,False,False,True,False,8
http://www.wikidata.org/entity/Q3383083,Pierre-Germain Parisau,Q90,Paris,Q142,France,,,,,Q150,français,Q150,français,,,Q6581097,masculin,,,Q33999 | Q214917,acteur ou actrice | dramaturge,,,Point(2.352222222222222 48.85666666666667),Q214917,dramaturge,Q33999,acteur ou actrice,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,7,da | en | es | fr | nl | sv | uk,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q3383117,Pierre-Henri de Treyssac de Vergy,Q84,Londres,Q142,France,,,,,Q150,français,Q150,français,,,Q6581097,masculin,,,Q36180,écrivain ou écrivaine,,,Point(-0.1275 51.507222222222),Q36180,écrivain ou écrivaine,,,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,9,de | en | es | fr | it | nl | pt | ru | uk,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q3383149,Pierre-Jean-Baptiste Nougaret,Q90,Paris,Q142,France,,,,,Q150,français,Q150,français,Q150,français,Q6581097,masculin,,,Q49757 | Q214917 | Q40881196 | Q2516866,poète ou poétesse | dramaturge | imprimeur-libraire ou imprimeuse-libraire | éditeur ou éditrice,,,Point(2.352222222222222 48.85666666666667),Q49757 | Q214917,poète ou poétesse | dramaturge,Q40881196 | Q2516866,imprimeur-libraire ou imprimeuse-libraire | éditeur ou éditrice,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,9,da | de | en | es | fr | it | nl | pt | sv,True,True,True,False,False,False,False,False,False,False,False,False,3
http://www.wikidata.org/entity/Q3383151,Pierre-Jean-Baptiste Chaussard,,,Q142,France,,,,,Q150,français,Q150,français,Q150,français,Q6581097,masculin,,,Q49757 | Q82955 | Q36180,poète ou poétesse | personnalité politique | écrivain ou écrivaine,,,,Q49757 | Q36180,poète ou poétesse | écrivain ou écrivaine,Q82955,personnalité politique,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,7,da | de | en | fr | it | nl | sv,True,True,False,False,False,False,False,False,False,False,False,False,3
http://www.wikidata.org/entity/Q3383177,Pierre-Jean Martin de Bussy,Q90,Paris,Q142,France,,,,,Q150,français,Q150,français,,,Q6581097,masculin,,,Q49757 | Q40348,poète ou poétesse | avocat ou avocate,,,Point(2.352222222222222 48.85666666666667),Q49757,poète ou poétesse,Q40348,avocat ou avocate,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,9,da | en | es | fr | it | nl | pt | sv | uk,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q3383261,Pierre-Louis Berquin-Duvallon,,,Q142,France,,,,,Q150,français,Q150,français,,,Q6581097,masculin,,,Q36180,écrivain ou écrivaine,,,,Q36180,écrivain ou écrivaine,,,0,,,,,8,da | de | en | es | fr | it | nl | sv,8,en | es | fr | it | nl | pt | ru | uk,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q3383297,Pierre-Louis Siret,,,Q142,France,,,,,Q150,français,Q150,français,,,Q6581097,masculin,,,Q1930187 | Q864380,journaliste | biographe,,,,Q1930187 | Q864380,journaliste | biographe,,,0,,,,,10,da | de | en | es | fr | it | nl | pl | pt | sv,8,en | es | fr | it | nl | pt | sv | uk,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q3383327,Pierre-Marie-François Huvier des Fontenelles,Q267379,Mouroux,Q142,France,,,,,Q150,français,Q150,français,,,Q6581097,masculin,,,Q36180,écrivain ou écrivaine,,,Point(3.0380555555556 48.8225),Q36180,écrivain ou écrivaine,,,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,7,en | es | fr | it | nl | pt | uk,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q3383329,Pierre-Marie-Louis de Boisgelin de Kerdu,Q978141,Pleubian,Q142,France,,,,,Q150,français,Q150,français,,,Q6581097,masculin,,,Q36180,écrivain ou écrivaine,,,Point(-3.1397222222222 48.841666666667),Q36180,écrivain ou écrivaine,,,0,,,,,10,da | de | en | es | fr | it | nl | pl | pt | sv,8,en | es | fr | it | nl | pt | ru | uk,True,True,False,False,False,False,False,False,False,False,False,False,2
http://www.wikidata.org/entity/Q3383372,Pierre-Mathieu Parein du Mesnil,Q1457842,Le Mesnil-Aubry,Q142,France,,,,,Q150,français,Q150,français,,,Q6581097,masculin,,,Q36180 | Q214917,écrivain ou écrivaine | dramaturge,,,Point(2.3983333333333 49.051666666667),Q36180 | Q214917,écrivain ou écrivaine | dramaturge,,,0,,,,,9,da | de | en | es | fr | it | nl | ru | sv,2,en | nl,True,False,False,False,False,False,True,False,False,False,False,False,2
http://www.wikidata.org/entity/Q3383411,Pierre-Nicolas Rolle,Q221863,Chaume-lès-Baigneux,Q142,France,,,,,Q150,français,Q150,français,,,Q6581097,masculin,,,Q36180,écrivain ou écrivaine,,,Point(4.5836111111111 47.6275),Q36180,écrivain ou écrivaine,,,0,,,,,10,da | de | en | es | fr | it | nl | pt | ru | sv,6,en | es | fr | it | nl | pt,True,False,False,False,False,False,True,False,False,False,False,False,2
http://www.wikidata.org/entity/Q3383490,Pierre-René Lemonnier,Q22690,Metz,Q142,France,,,,,,,Q150,français,Q150,français,Q6581097,masculin,,,Q8178443 | Q214917 | Q3064032,librettiste | dramaturge | fabuliste,,,Point(6.1769444444444 49.119722222222),Q8178443 | Q214917 | Q3064032,librettiste | dramaturge | fabuliste,,,0,,,,,10,da | de | en | es | fr | it | nl | pt | ru | sv,4,en | fr | nl | ru,True,True,False,False,False,False,True,False,False,False,False,False,4
http://www.wikidata.org/entity/Q3383500,Pierre-Robert Le Cornier de Cideville,Q90,Paris,Q70972,royaume de France,,,,,Q150,français,Q150,français,,,Q6581097,masculin,,,Q4594605 | Q1626130 | Q18120029,magistrat ou magistrate | homme de lettres | bibliophile,,,Point(2.352222222222222 48.85666666666667),Q1626130,homme de lettres,Q4594605 | Q18120029,magistrat ou magistrate | bibliophile,0,,,,,5,en | es | fr | nl | pt,5,en | es | fr | it | nl,True,True,False,False,False,False,False,False,False,False,False,False,2
http://www.wikidata.org/entity/Q3383523,Pierre-Thomas-Nicolas Hurtaut,Q90,Paris,Q142,France,,,,,Q150,français,Q150,français,Q150,français,Q6581097,masculin,,,Q36180 | Q201788 | Q14972848,écrivain ou écrivaine | historien ou historienne | lexicographe,,,Point(2.352222222222222 48.85666666666667),Q36180,écrivain ou écrivaine,Q201788 | Q14972848,historien ou historienne | lexicographe,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,5,en | es | fr | it | nl,True,True,False,True,True,False,False,False,False,False,False,False,7
http://www.wikidata.org/entity/Q3383534,Pierre-Ulric Dubuisson,Q90,Paris,Q142,France,,,,,Q150,français,Q150,français,,,Q6581097,masculin,,,Q33999 | Q214917,acteur ou actrice | dramaturge,,,Point(2.352222222222222 48.85666666666667),Q214917,dramaturge,Q33999,acteur ou actrice,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,10,da | en | es | fr | it | nl | pt | ru | sv | uk,True,True,False,False,True,False,False,False,False,False,False,False,6
http://www.wikidata.org/entity/Q3383871,Pierre Barral,Q90,Paris,Q70972,royaume de France,,,,,Q150,français,Q150,français,Q150,français,Q6581097,masculin,,,Q36180 | Q14972848,écrivain ou écrivaine | lexicographe,,,Point(2.352222222222222 48.85666666666667),Q36180,écrivain ou écrivaine,Q14972848,lexicographe,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,8,en | es | fr | it | nl | pt | ru | uk,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q3384326,Pierre Caze,Q494989,Latresne,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q1285463 | Q82955 | Q36180,préfet | personnalité politique | écrivain ou écrivaine,,,Point(-0.49638888888889 44.785),Q36180,écrivain ou écrivaine,Q1285463 | Q82955,préfet | personnalité politique,0,,,,,6,de | en | es | fr | it | nl,1,nl,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q3384395,Pierre Chastelain,Q41876,Reims,Q142,France,,,,,,,Q150,français,Q150,français,Q6581097,masculin,,,Q733786 | Q36180,moine ou moniale | écrivain ou écrivaine,,,Point(4.0286111111111 49.265277777778),Q36180,écrivain ou écrivaine,Q733786,moine ou moniale,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,3,en | fr | nl,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q3384589,Pierre Cérou,Q1326736,Gignac,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q609016 | Q214917,Hofmeister | dramaturge,,,Point(1.4577777777778 45.005277777778),Q214917,dramaturge,Q609016,Hofmeister,0,,,,,8,da | de | en | es | fr | it | nl | sv,2,en | nl,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q3384734,Pierre Desloges,,,Q142,France,,,,,,,Q150 | Q33302,français | langue des signes française,,,Q6581097,masculin,,,Q1413170 | Q36180,relieur ou relieuse | écrivain ou écrivaine,,,,Q36180,écrivain ou écrivaine,Q1413170,relieur ou relieuse,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,3,de | en | nl,True,True,True,False,True,False,False,False,False,True,False,False,6
http://www.wikidata.org/entity/Q3384761,Pierre Didot,,,Q142,France,,,Q90,Paris,,,Q150,français,,,Q6581097,masculin,,,Q175151 | Q998550 | Q36180,imprimeur ou imprimeuse | libraire | écrivain ou écrivaine,,,,Q36180,écrivain ou écrivaine,Q175151 | Q998550,imprimeur ou imprimeuse | libraire,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,5,en | es | fr | it | nl,True,False,False,False,False,False,False,False,False,True,False,False,2
http://www.wikidata.org/entity/Q3385127,Pierre Gallet,Q90,Paris,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q13391399 | Q49757 | Q214917,chansonnier | poète ou poétesse | dramaturge,,,Point(2.352222222222222 48.85666666666667),Q13391399 | Q49757 | Q214917,chansonnier | poète ou poétesse | dramaturge,,,0,,,,,8,da | de | en | es | fr | it | nl | sv,3,en | fr | nl,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q3385461,Pierre Honoré Robbé de Beauveset,Q60847808,Saint-Germain-en-Laye,Q142,France,,,,,Q150,français,Q150,français,,,Q6581097,masculin,,,Q49757,poète ou poétesse,,,Point(2.0905555555556 48.896388888889),Q49757,poète ou poétesse,,,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,9,da | en | es | fr | it | nl | pt | sv | uk,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q3385590,Pierre Jean Louis Ovide Doublet,Q23800,La Valette,Q142,France,,,,,,,Q150,français,Q150,français,Q6581097,masculin,,,Q82955 | Q36180,personnalité politique | écrivain ou écrivaine,,,Point(14.5125 35.897777777778),Q36180,écrivain ou écrivaine,Q82955,personnalité politique,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,6,en | es | fr | it | nl | uk,True,True,False,False,False,False,False,False,False,False,False,False,2
http://www.wikidata.org/entity/Q3385696,Pierre Labarthe,Q90,Paris,Q142,France,,,,,,,Q150,français,Q150,français,Q6581097,masculin,,,Q36180,écrivain ou écrivaine,,,Point(2.352222222222222 48.85666666666667),Q36180,écrivain ou écrivaine,,,0,,,,,8,da | de | en | es | fr | it | nl | sv,8,en | es | fr | it | nl | pt | ru | uk,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q3385814,Pierre Laujon,Q90,Paris,Q142,France,,,,,,,Q150,français,Q150,français,Q6581097,masculin,,,Q13391399 | Q49757 | Q177220 | Q214917 | Q27514986,chansonnier | poète ou poétesse | chanteur ou chanteuse | dramaturge | goguettier,,,Point(2.352222222222222 48.85666666666667),Q13391399 | Q49757 | Q214917,chansonnier | poète ou poétesse | dramaturge,Q177220 | Q27514986,chanteur ou chanteuse | goguettier,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,5,de | en | fr | it | nl,True,True,True,True,False,False,False,False,False,False,False,False,5
http://www.wikidata.org/entity/Q3386017,Pierre Louis Manuel,Q90,Paris,Q142,France,,,,,Q150,français,Q150,français,,,Q6581097,masculin,,,Q82955 | Q201788 | Q36180,personnalité politique | historien ou historienne | écrivain ou écrivaine,,,Point(2.352222222222222 48.85666666666667),Q36180,écrivain ou écrivaine,Q82955 | Q201788,personnalité politique | historien ou historienne,0,,,,,11,da | de | en | es | fr | it | nl | pl | pt | ru | sv,9,da | de | en | fr | it | nl | pl | pt | sv,True,True,False,False,True,False,True,False,False,False,False,False,6
http://www.wikidata.org/entity/Q3386229,Pierre de Maurey d'Orville,Q818913,Sées,Q142,France,,,,,,,Q150,français,Q150,français,Q6581097,masculin,,,Q49757 | Q1595570,poète ou poétesse | historien local,,,Point(0.17138888888889 48.604722222222),Q49757,poète ou poétesse,Q1595570,historien local,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,9,da | en | es | fr | it | nl | pt | sv | uk,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q3386396,Pierre Ménard,,,Q142,France,,,,,Q150,français,Q150,français,,,Q6581097,masculin,,,Q36180,écrivain ou écrivaine,,,,Q36180,écrivain ou écrivaine,,,0,,,,,8,da | de | en | es | fr | it | nl | sv,7,de | en | es | fr | it | nl | pt,True,False,False,False,False,False,False,False,False,False,False,False,4
http://www.wikidata.org/entity/Q3386428,Pierre Nicolas Brunet,Q90,Paris,Q142,France,,,,,Q150,français,Q150,français,,,Q6581097,masculin,,,Q214917,dramaturge,,,Point(2.352222222222222 48.85666666666667),Q214917,dramaturge,,,0,,,,,8,da | de | en | es | fr | it | nl | sv,6,en | es | fr | it | nl | pt,True,True,False,False,False,False,False,False,False,False,False,False,4
http://www.wikidata.org/entity/Q3386455,Pierre Nourry,Q6593,Vannes,Q142,France,,,,,Q150,français,Q150 | Q12107,français | breton,,,Q6581097,masculin,,,Q250867 | Q333634 | Q36180,prêtre catholique | traducteur ou traductrice | écrivain ou écrivaine,,,Point(-2.7616666666667 47.655),Q36180,écrivain ou écrivaine,Q250867 | Q333634,prêtre catholique | traducteur ou traductrice,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,4,de | en | fr | nl,True,False,False,False,False,False,False,False,False,False,False,False,2
http://www.wikidata.org/entity/Q3386874,Pierre Rousseau,Q90,Paris,Q142,France,,,,,Q150,français,Q150,français,Q150,français,Q6581097,masculin,,,Q1930187 | Q214917 | Q36180,journaliste | dramaturge | écrivain ou écrivaine,,,Point(2.352222222222222 48.85666666666667),Q1930187 | Q214917 | Q36180,journaliste | dramaturge | écrivain ou écrivaine,,,0,,,,,11,da | de | en | es | fr | it | nl | pl | pt | ru | sv,9,de | en | es | fr | it | nl | pt | sv | uk,True,False,False,False,False,False,False,False,False,False,False,False,1
http://www.wikidata.org/entity/Q3386898,Pierre Rémond de Sainte-Albine,Q90,Paris,Q142,France,,,,,,,Q150,français,,,Q6581097,masculin,,,Q36180 | Q214917 | Q201788 | Q1930187,écrivain ou écrivaine | dramaturge | historien ou historienne | journaliste,,,Point(2.352222222222222 48.85666666666667),Q36180 | Q214917 | Q1930187,écrivain ou écrivaine | dramaturge | journaliste,Q201788,historien ou historienne,0,,,,,9,da | de | en | es | fr | it | nl | pt | sv,9,de | en | es | fr | it | nl | pt | ru | uk,True,True,True,False,False,False,False,False,False,False,False,False,4
http://www.wikidata.org/entity/Q3387304,Pierre Villiers,Q48958,Neuilly-sur-Seine,Q142,France,,,,,Q150,français,Q150,français,,,Q6581097,masculin,,,Q1930187 | Q49757 | Q8178443 | Q214917,journaliste | poète ou poétesse | librettiste | dramaturge,,,Point(2.2675 48.887222222222),Q1930187 | Q49757 | Q8178443 | Q214917,journaliste | poète ou poétesse | librettiste | dramaturge,,,0,,,,,10,da | de | en | es | fr | it | nl | pl | pt | sv,4,en | fr | it | nl,True,True,False,True,False,False,False,False,False,False,False,False,4
