slice_id,context_label,context_order,metric,metric_label,entity_count,denominator,pct,notes,aggregation_level,gender_category,granular_bucket,bucket_family
france,France,0,no_tracked_wikipedia_article,No tracked Wikipedia article,2,13,15.38,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,female,Education / Scholarship / Humanities,Intellectual systems
france,France,0,top_affiliation_tie,Top affiliation tie,5,13,38.46,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,female,Education / Scholarship / Humanities,Intellectual systems
france,France,0,low_evidence_affiliation,Low-evidence affiliation,0,2,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,female,Law / Administration,Institutional power
france,France,0,missing_country_of_citizenship,Missing citizenship,0,2,0.0,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,female,Law / Administration,Institutional power
france,France,0,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,2,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,female,Law / Administration,Institutional power
france,France,0,no_place_context,No place context,0,2,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,female,Law / Administration,Institutional power
france,France,0,no_tracked_wikipedia_article,No tracked Wikipedia article,0,2,0.0,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,female,Law / Administration,Institutional power
france,France,0,top_affiliation_tie,Top affiliation tie,0,2,0.0,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,female,Law / Administration,Institutional power
france,France,0,low_evidence_affiliation,Low-evidence affiliation,0,2,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,female,Medicine / Health,Scientific knowledge
france,France,0,missing_country_of_citizenship,Missing citizenship,0,2,0.0,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,female,Medicine / Health,Scientific knowledge
france,France,0,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,2,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,female,Medicine / Health,Scientific knowledge
france,France,0,no_place_context,No place context,0,2,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,female,Medicine / Health,Scientific knowledge
france,France,0,no_tracked_wikipedia_article,No tracked Wikipedia article,0,2,0.0,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,female,Medicine / Health,Scientific knowledge
france,France,0,top_affiliation_tie,Top affiliation tie,1,2,50.0,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,female,Medicine / Health,Scientific knowledge
france,France,0,low_evidence_affiliation,Low-evidence affiliation,0,2,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,female,Military,Institutional power
france,France,0,missing_country_of_citizenship,Missing citizenship,0,2,0.0,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,female,Military,Institutional power
france,France,0,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,2,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,female,Military,Institutional power
france,France,0,no_place_context,No place context,0,2,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,female,Military,Institutional power
france,France,0,no_tracked_wikipedia_article,No tracked Wikipedia article,0,2,0.0,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,female,Military,Institutional power
france,France,0,top_affiliation_tie,Top affiliation tie,0,2,0.0,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,female,Military,Institutional power
france,France,0,low_evidence_affiliation,Low-evidence affiliation,3,24,12.5,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,female,Music / Performance / Theatre,Arts and performance
france,France,0,missing_country_of_citizenship,Missing citizenship,0,24,0.0,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,female,Music / Performance / Theatre,Arts and performance
france,France,0,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,24,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,female,Music / Performance / Theatre,Arts and performance
france,France,0,no_place_context,No place context,4,24,16.67,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,female,Music / Performance / Theatre,Arts and performance
france,France,0,no_tracked_wikipedia_article,No tracked Wikipedia article,3,24,12.5,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,female,Music / Performance / Theatre,Arts and performance
france,France,0,top_affiliation_tie,Top affiliation tie,7,24,29.17,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,female,Music / Performance / Theatre,Arts and performance
france,France,0,low_evidence_affiliation,Low-evidence affiliation,0,9,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,female,Philosophy,Intellectual systems
france,France,0,missing_country_of_citizenship,Missing citizenship,0,9,0.0,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,female,Philosophy,Intellectual systems
france,France,0,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,9,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,female,Philosophy,Intellectual systems
france,France,0,no_place_context,No place context,0,9,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,female,Philosophy,Intellectual systems
france,France,0,no_tracked_wikipedia_article,No tracked Wikipedia article,0,9,0.0,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,female,Philosophy,Intellectual systems
france,France,0,top_affiliation_tie,Top affiliation tie,3,9,33.33,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,female,Philosophy,Intellectual systems
france,France,0,low_evidence_affiliation,Low-evidence affiliation,0,6,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,female,Politics / Statecraft / Diplomacy,Institutional power
france,France,0,missing_country_of_citizenship,Missing citizenship,1,6,16.67,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,female,Politics / Statecraft / Diplomacy,Institutional power
france,France,0,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,6,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,female,Politics / Statecraft / Diplomacy,Institutional power
france,France,0,no_place_context,No place context,0,6,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,female,Politics / Statecraft / Diplomacy,Institutional power
france,France,0,no_tracked_wikipedia_article,No tracked Wikipedia article,0,6,0.0,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,female,Politics / Statecraft / Diplomacy,Institutional power
france,France,0,top_affiliation_tie,Top affiliation tie,0,6,0.0,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,female,Politics / Statecraft / Diplomacy,Institutional power
france,France,0,low_evidence_affiliation,Low-evidence affiliation,2,19,10.53,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,female,Print / Publishing / Journalism,Literary and textual production
france,France,0,missing_country_of_citizenship,Missing citizenship,1,19,5.26,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,female,Print / Publishing / Journalism,Literary and textual production
france,France,0,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,19,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,female,Print / Publishing / Journalism,Literary and textual production
france,France,0,no_place_context,No place context,2,19,10.53,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,female,Print / Publishing / Journalism,Literary and textual production
france,France,0,no_tracked_wikipedia_article,No tracked Wikipedia article,1,19,5.26,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,female,Print / Publishing / Journalism,Literary and textual production
france,France,0,top_affiliation_tie,Top affiliation tie,8,19,42.11,Entity has more than one top-ranked affiliation candidate.,context_gender_bucket,female,Print / Publishing / Journalism,Literary and textual production
france,France,0,low_evidence_affiliation,Low-evidence affiliation,0,3,0.0,Top affiliation candidate is supported by zero or one mapped evidence field.,context_gender_bucket,female,Religion / Theology,Intellectual systems
france,France,0,missing_country_of_citizenship,Missing citizenship,0,3,0.0,Entity has no Wikidata country-of-citizenship value.,context_gender_bucket,female,Religion / Theology,Intellectual systems
france,France,0,no_mapped_affiliation_candidate,No mapped affiliation candidate,0,3,0.0,Entity has no mapped candidate in the affiliation evidence table.,context_gender_bucket,female,Religion / Theology,Intellectual systems
france,France,0,no_place_context,No place context,0,3,0.0,Entity has no mapped birth/death/residence/work-location evidence.,context_gender_bucket,female,Religion / Theology,Intellectual systems
france,France,0,no_tracked_wikipedia_article,No tracked Wikipedia article,0,3,0.0,Entity has no article in the tracked language-edition matrix.,context_gender_bucket,female,Religion / Theology,Intellectual systems
